ID,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0
5009158,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5009159,,,,,,,,,,,,,,,,,0,0,0,0,X,C,C,C,C,C,C,C,C,C,C
5009160,,,,,,,,,,0,0,0,0,X,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5009161,,,,,,,,0,0,1,1,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5009162,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,,,,,,,
5009163,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
5009164,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
5009165,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
5009166,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009168,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
5009170,0,0,0,0,0,0,0,0,0,0,0,C,C,C,,,,,,,,,,,,,,,,,
5009177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C
5009178,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C
5009181,,,,,,,,,,,,,,,,,,,X,X,X,0,1,0,0,0,0,0,0,0,0
5009182,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5009183,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5009186,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0
5009187,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
5009188,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C
5009189,,,,,,,,,,,,,,,X,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C
5009190,,,,,,,,,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5009191,,,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,,,,,,,,,,,,
5009192,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5009193,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,,,,,
5009195,,,,,,,,,,0,0,0,0,0,0,X,,,,,,,,,,,,,,,
5009196,,,,,,,,,,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,
5009198,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,
5009201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,0
5009202,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0
5009203,,,,,,,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,
5009204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
5009205,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,X,X,X,X
5009206,,,,,,,,,,X,X,0,X,X,X,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C
5009207,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,
5009208,X,X,X,X,X,X,X,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5009209,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009213,,,,,,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5009215,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5009216,,,,,,,,,,,,,,,,,,,,,,,,,X,0,0,0,0,0,C
5009217,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,X
5009220,,,,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5009222,0,0,0,0,0,0,X,X,X,0,0,C,C,C,C,C,C,C,C,,,,,,,,,,,,
5009223,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,,,,,,,,
5009224,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5009225,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,,,,,,,,,,,,
5009226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C
5009227,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009232,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5009233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,X,X,0,0,C,C,C,C,C,C,C,C,,,
5009234,,,,,,,,,,,,,,,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5009236,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009238,,,,,,,X,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,,
5009239,,,,,,,,,,,,,,,,,X,0,0,0,0,0,C,C,C,C,C,C,C,C,C
5009240,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,,,,,,,
5009241,,,,,,,,,,,,,,,,,,,,,X,0,0,0,0,0,C,C,C,C,C
5009242,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5009243,,,,,,,,,,,,,,,,,,,,,,,,X,0,0,0,0,0,0,C
5009244,,,,,,,,,,,,,,,,,,,,,,,X,X,C,C,C,C,C,C,C
5009246,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5009248,,,,,,,,,,,,,,0,0,X,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C
5009249,,,,,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5009250,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,C,C,C,C,C,C
5009251,,,,,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5009252,,,,,,,,,,,,,,,,,,,0,0,0,0,0,C,C,C,C,C,C,C,C
5009253,,,,,,,,,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5009255,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0
5009257,,,,,,,,,,,,,,0,0,0,0,0,0,0,X,,,,,,,,,,
5009260,,,,,,,,,,,,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5009261,,,,,,,,0,0,1,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,
5009262,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,C,C,C,C,C
5009263,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,C,C,C,C,C
5009264,,,,,,,,,,0,0,0,0,1,0,1,C,C,C,C,C,,,,,,,,,,
5009265,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,,,,,,,,,,
5009266,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C
5009267,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C
5009268,,,,,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5009269,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5009270,,,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009271,X,0,0,0,X,0,X,0,X,0,X,0,0,X,0,0,0,0,0,X,X,,,,,,,,,,
5009272,,,,,,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,X,X,X,X,X,X,0,X,0,X
5009274,0,X,X,X,X,X,X,0,0,0,0,0,X,X,0,0,X,,,,,,,,,,,,,,
5009275,,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5009276,,,,,,,,,,,,,,,,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009277,,X,0,X,0,0,0,X,0,0,0,X,0,X,0,X,0,X,0,0,X,0,0,0,0,0,0,X,,,
5009278,,,,,,,,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0,C,C,C,C
5009279,X,0,X,0,X,0,0,X,X,0,0,X,0,X,0,0,0,X,0,0,X,0,0,0,0,0,X,,,,
5009280,0,0,0,0,0,0,0,0,0,0,0,0,X,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5009281,X,X,0,0,X,X,0,X,0,X,0,0,X,X,0,0,X,0,X,0,X,0,X,X,X,X,0,X,0,X,X
5009284,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5009286,0,0,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,
5009287,,,,,,,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009289,,,,,,,,,,,,,,,,,,,,,,,X,0,0,0,0,C,C,C,C
5009290,,,,,,,,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0,C,C,C,C
5009291,,,,,,,,,,,,,,,0,0,X,0,0,0,0,0,0,X,,,,,,,
5009292,X,0,0,0,X,0,0,0,X,X,X,0,X,0,X,0,0,X,X,0,0,X,0,X,0,0,0,X,0,0,X
5009293,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5009294,X,X,X,X,X,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5009295,0,0,0,X,0,X,0,X,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5009296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
5009297,,,,,,,,,X,0,0,0,X,0,0,0,X,X,0,0,X,0,X,0,X,0,0,0,0,0,1
5009299,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,X
5009300,,,,,,,,,,,,,,,,,,,X,0,0,0,X,0,0,0,X,X,0,0,X
5009301,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,C,C,C
5009302,,,,,,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5009303,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,,
5009304,X,X,X,X,X,X,X,X,X,0,X,X,X,X,X,X,0,X,X,X,0,0,X,0,X,C,C,C,C,C,C
5009305,,,,,,,,,,,,,,,,,,,X,X,0,0,0,0,0,0,0,0,0,0,0
5009307,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C
5009308,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5009309,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5009310,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,,,,,,,,,
5009311,X,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,,,,,,,,,
5009312,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,,,,,,,,,,,,,,
5009313,,,,,,,,,,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,0,0,0,0,0
5009314,,,,,,,,,,,,,,,,,,,,,X,X,0,0,0,0,0,0,0,0,0
5009315,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009316,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C
5009317,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
5009318,,,,,,,X,X,X,X,0,0,0,0,0,0,0,,,,,,,,,,,,,,
5009319,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5009325,,,,,,,,,,,,,,,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X
5009327,0,X,X,X,X,X,X,X,X,X,X,X,,,,,,,,,,,,,,,,,,,
5009328,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,
5009329,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,,,,,,,,,,,,,
5009330,,,,,,,,,,,,,,,,,0,X,0,0,C,C,C,C,C,C,C,C,C,C,C
5009331,0,0,X,X,X,X,X,X,X,X,X,X,X,,,,,,,,,,,,,,,,,,
5009335,,,,,,,,,,,,,,,,,,,,,,X,0,X,0,0,X,X,X,0,0
5009336,,,,,,,,,,,,,,X,0,X,0,0,X,X,X,0,0,X,0,0,0,0,0,X,
5009337,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5009338,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
5009339,1,1,1,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,
5009340,C,C,C,C,C,C,C,C,,,,,,,,,,,,,,,,,,,,,,,
5009341,C,C,C,C,C,,,,,,,,,,,,,,,,,,,,,,,,,,
5009342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,X,X,X,,,,,,
5009343,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C
5009344,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009345,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C
5009346,,,,,,,,,,,,,,,,,,,,,,X,0,0,0,0,0,0,0,0,0
5009349,X,0,0,0,X,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5009354,,,,,,,,,,,,,,,,,,,,,,,,,,X,0,1,X,X,X
5009355,,,,,,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009358,,,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5009359,,,,,,,,,,,,,,,,0,0,0,1,1,1,1,1,1,C,C,C,C,C,C,C
5009360,,,,,,,,,,,,,,,,,,,,,,,X,X,0,0,1,0,0,1,0
5009361,C,C,C,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
5009362,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009363,,,,,,,,,,,,,,,X,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C
5009364,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
5009365,,,,,,,,,,,,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C
5009366,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5009367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C
5009368,C,C,C,C,,,,,,,,,,,,,,,,,,,,,,,,,,,
5009369,,,,,,,,,,,X,0,0,0,1,1,0,0,0,0,,,,,,,,,,,
5009370,,,,,,,,,,,,,,,,,,,,,,,X,0,0,0,0,0,0,0,0
5009371,,,,,,,,,,,,,,,,,,,,X,0,0,0,0,0,0,0,0,,,
5009373,,,,,,,,,,,,,,,X,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C
5009378,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5009379,0,0,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5009380,,,,,,,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,
5009381,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,C,C,C
5009382,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,X,,
5009383,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C
5009384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C
5009386,,,,,,,,,,,,,,,,,,,,,,,,,X,X,X,X,X,X,X
5009387,,,,,,,,,,,,,,,,,,,,,,,,,X,0,0,0,0,0,0
5009389,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,C,C,C,C,C,C,C,,,,,
5009391,0,0,0,0,0,1,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0
5009392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,
5009393,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5009394,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0
5009395,,,,,,,,,,,,,,,,,,,,,,,,,,X,0,0,0,0,0
5009396,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5009397,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5009398,C,C,C,C,C,C,C,C,C,,,,,,,,,,,,,,,,,,,,,,
5009399,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5009400,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5009401,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5009402,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,X,0,X
5009403,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5009404,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
5009405,,,,,,,,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5009406,,,,,,,,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5009408,X,X,X,X,X,X,0,0,0,X,0,0,X,X,X,X,0,X,X,X,0,X,0,0,X,X,0,0,0,X,X
5009410,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5009415,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,1
5009416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,0
5009417,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0
5009418,,,,,,,,,,,,,,,,,,,,,,,,,X,X,0,0,0,0,0
5009419,,,,,,,,,,,,,,,,,,C,C,C,C,,,,,,,,,,
5009420,,,,,,,,,,,,,,,X,X,0,0,0,0,0,X,0,0,0,C,C,C,C,C,C
5009421,,,X,X,X,0,X,X,X,X,X,,,,,,,,,,,,,,,,,,,,
5009423,,,,,,,,,,,,,,,,,,,,,,X,0,0,0,0,0,0,0,0,X
5009424,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,,,,,,,,,,
5009425,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C
5009426,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
5009427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
5009428,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
5009431,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,C,C,C,C,C,C,C,C
5009435,,,,,,,,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5009436,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,C,C,C
5009437,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
5009438,,,,,,,,,,,,,,,,,,,,,,C,C,C,C,C,,,,,
5009441,,,,,,,,,,,,,,,,,,,,,,,,X,0,0,0,0,0,C,C
5009442,,,,,,,,X,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,
5009443,,,,,,,,,,,,,,,,,,,,,,,,,,,X,0,0,0,0
5009444,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,C,C,C
5009445,,,,,,,,,,,,,,,X,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,C
5009447,,,,,,,,,,,,,,,,,,,,,,,,X,0,X,0,0,0,0,X
5009448,,,,,,,,,,,,,,,,,,,X,0,X,0,0,0,0,X,X,X,X,X,X
5009450,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,,,,,,,
5009451,,,,,,,,,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5009452,,,,,,,,,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5009453,0,0,0,0,0,0,0,X,X,,,,,,,,,,,,,,,,,,,,,,
5009454,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5009455,C,C,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5009456,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5009457,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C
5009458,,,,,,,,,,,,,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5009459,,,X,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,
5009460,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0
5009465,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5009466,C,C,C,C,C,C,C,,,,,,,,,,,,,,,,,,,,,,,,
5009468,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5009469,,,,,,,,,,,,,,,,,,,,,,,,,X,0,0,0,0,1,0
5009470,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C
5009471,,,,,,,,,,X,X,X,X,X,X,X,X,X,X,X,0,C,C,C,C,C,C,C,C,C,C
5009472,0,0,0,0,1,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5009480,,,,,0,0,0,2,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5009481,,,,,,,,,,,,,,,,,,,X,0,0,0,0,0,0,0,1,0,0,0,0
5009482,,,,,,,,,,0,X,,,,,,,,,,,,,,,,,,,,
5009485,,,,,,,,,,,,,,,,,,,,,X,0,0,0,0,0,X,X,X,X,X
5009487,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5009488,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5009489,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5009490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,X,X,X
5009492,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5009493,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5009495,,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5009498,,,,,,,,,,,,,,,X,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009499,,,,,,,,,,,,,,,X,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C
5009500,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5009501,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0
5009502,0,0,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,,,
5009503,0,X,0,0,0,0,0,0,0,0,0,0,0,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5009507,,,,,,,,,,,,,,,,,,,,X,0,X,0,0,0,0,0,0,0,0,0
5009508,,,,,,,,,,,,,,,,,,,,0,0,0,1,C,C,C,C,C,C,C,C
5009509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C
5009512,,,,,,,,,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5009513,0,0,1,X,,,,,,,,,,,,,,,,,,,,,,,,,,,
5009515,0,0,X,X,0,0,0,0,0,0,X,,,,,,,,,,,,,,,,,,,,
5009516,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
5009517,,,,,,,,,,,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
5009518,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
5009519,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,,,,
5009521,0,C,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5009523,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
5009524,,,,,,,,,,,,0,0,2,2,X,2,2,2,2,2,0,1,0,0,1,1,1,1,2,3
5009525,,,0,0,0,0,0,0,0,0,0,0,0,0,C,C,C,C,C,C,C,C,C,,,,,,,,
